author,content,title,predicted_emotion,predicted_sentiment
Mario Benedetti, Con tu puedo y con mi quiero  vamos juntos compañero  compañero te desvela  la misma suerte que a mí  prometiste y prometí  encender esta candela  con tu puedo y con mi quiero  vamos juntos compañero  la muerte mata y escucha  la vida viene después  la unidad que sirve es  la que nos une en la lucha  con tu puedo y con mi quiero  vamos juntos compañero  la historia tañe sonora  su lección como campana  para gozar el mañana  hay que pelear el ahora  con tu puedo y con mi quiero  vamos juntos compañero  ya no somos inocentes  ni en la mala ni en la buena  cada cual en su faena  porque en esto no hay suplentes  con tu puedo y con mi quiero  vamos juntos compañero  algunos cantan victoria  porque el pueblo paga vidas  pero esas muertes queridas  van escribiendo la historia  con tu puedo y con mi quiero  vamos juntos compañero.,Vamos juntos,joy,POS
Mario Benedetti,When you are smiling ocurre que tu sonrisa es la sobreviviente la estela que en ti dejo el futuro la memoria del horror y la esperanza la huella de tus pasos en el mar el sabor de la piel y su tristeza When you are smiling the whole world que también vela por su amargura smiles whith you.,When you are smiling,others,NEU
Mario Benedetti,"Si pudiera elegir mi paisaje de cosas memorables, mi paisaje de otoño desolado, elegiría, robaría esta calle que es anterior a mí y a todos.   Ella devuelve mi mirada inservible, la de hace apenas quince o veinte años cuando la casa verde envenenaba el cielo. Por eso es cruel dejarla recién atardecida con tantos balcones como nidos a solas y tantos pasos como nunca esperados.   Aquí estarán siempre, aquí, los enemigos, los espías aleves de la soledad, las piernas de mujer que arrastran amis ojos lejos de la ecuación dedos incógnitas.  Aquí hay pájaros, lluvia, alguna muerte, hojas secas, bocinas y nombres desolados, nubes que van creciendo en mi ventana mientras la humedad trae lamentos y moscas.  Sin embargo existe también el pasado con sus súbitas rosas y modestos escándalos con sus duros sonidos de una ansiedad cualquiera y su insignificante comezón de recuerdos.  Ah si pudiera elegir mi paisaje elegiría, robaría esta calle, esta calle recién atardecida en la que encarnizadamente revivo y de la que sé con estricta nostalgia  el número y el nombre de sus setenta árboles.",Elegir mi paisaje,others,NEU
Mario Benedetti,A veces por supuesto usted sonríe y no importa lo linda o lo fea lo vieja o lo joven lo mucho o lo poco que usted realmente sea  sonríe cual si fuese una revelación y su sonrisa anula todas las anteriores caducan al instante sus rostros como máscaras sus ojos duros frágiles como espejos en óvalo su boca de morder su mentón de capricho sus pómulos fragantes sus párpados su miedo  sonríe y usted nace asume el mundo mira sin mirar indefensa desnuda transparente  y a lo mejor si la sonrisa viene de muy de muy adentro usted puede llorar sencillamente sin desgarrarse sin deseperarse sin convocar la muerte ni sentirse vacía  llorar sólo llorar  entonces su sonrisa si todavia existe se vuelve un arco iris.,Arco iris,anger,NEG
Mario Benedetti,Sigo en pie  por latido  por costumbre  por no abrir la ventana decisiva  y mirar de una vez a la insolente  muerte  esa mansa  dueña de la espera    sigo en pie  por pereza en los adioses  cierre y demolición  de la memoria    no es un mérito  otros desafían  la claridad  el caos  o la tortura    seguir en pie  quiere decir coraje    o no tener  donde caerse  muerto.,En pie,others,NEG
Mario Benedetti,     ¿Cuánto me queda?      ¿siete? ¿diez? ¿quince setiembres?       ¿le pregunto al azar      acaso porque sé      que el azar no responde?       y así y todo      el azar      ¿es realmente un azar?       aún no he movido el rey      y la torre está quieta      o sea que hasta aquí      puedo enrocar mis riesgos       no intriuí a mi reloj      para mañana      no hay por lo tanto garantía      de despertar a tiempo       por otra parte      sé proteger el sueño      con mis gastados párpados      de manera que puedo arrimarme soñando      a esa espléndida nada      nada prometedora       la misma nada en que se despeñaron      mis hermanos de siempre      también los bienvenidos      que un día se malfueron       entre otros mi padre con su asfixia      y su postrer mirada      de candoroso pánico       ¿qué diferencia podrá haber      ahí en tan hueco enigma      entre las vidas transparentes      y las compactas de asco      entre los tiernos pechos      de la hermosa lujuria      y los verdugos con medallas?      ¿habrá acabado la noticia?      ¿terminado el pronóstico?      ¿borrada la memoria?      ¿degollado el futuro?      la sobornable amnesia      del imposible dios      ¿será infinita?       ¿tal vez la única igualdad posible      entre yo mismo y la inminente      carava de prójimos      será el no ser      el no existir?       ¿nadie será ni más ni menos      inexistente que otros?      ¿o por ventura o desventura      habrá tal vez un colmo      de oscura inexistencia?      ¿una nada más nada      que las otras?       ante tan humillante incertidumbre      ¿no sería mejor      confiar tan sólo en nuestras huellas      nuestro jadeo nuestro limo      en el amor que desentrañan      dos vértices de musgo      en los odios y los mitos que inventamos      en las palabras como norias      en las palabras como sueños?       antes que el indecente      rasero igualitario      del no pensar      el no existir      no amar      no disfrutar      no padecer      ¿no será preferible      la sideral distancia      que separa      lo justo de lo injusto?       francamente me asquea      la rara vecindad de mi no ser      con el canalla ahora inexistente      mi próximo no prójimo      en el amplio vacío       ¿cúanto me queda?      ¿siete? ¿diez? ¿quince setiembres?       ¿y qué es después de todo      eso que espera?       ¿la noche interminable?      ¿un sol sin atenuantes ni crepúsculos?      ¿la calima tediosa?      ¿la noche? ¿alguna noche?      ¿la noche como muro?       lo cierto es que no tengo      con respecto a esa noche sin murciélagos      ninguna expectativa o esperanza       ¿o será que la muerte      no es realmente mi noche predilecta?       le pregunto al azar      al mudo      sordo      ciego       le pregunto al azar      le pregunto al azar       desalentadamente      le pregunto al azar      que no responde       ¿estará mudo sordo ciego?       ¿o      para nuesro escarnio      habrá muerto      el azar?,Preguntas al azar,joy,POS
Mario Benedetti,Para matar al hombre de la paz para golpear su frente limpia de pesadillas tuvieron que convertirse en pesadilla para vencer al hombre de la paz tuvieron que congregar todos los odios y además los aviones y los tanques para batir al hombre de la paz tuvieron que bombardearlo hacerlo llama porque el hombre de la paz era una fortaleza  para matar al hombre de la paz tuvieron que desatar la guerra turbia para vencer al hombre de la paz y acallar su voz modesta y taladrante tuvieron que empujar el terror hasta el abismo y matar más para seguir matando para batir al hombre de la paz tuvieron que asesinarlo muchas veces porque el hombre de la paz era una fortaleza  para matar al hombre de la paz tuvieron que imaginar que era una tropa una armada una hueste una brigada tuvieron que creer que era otro ejército pero el hombre de la paz era tan sólo un pueblo y tenía en sus manos un fusil y un mandato y eran necesarios más tanques más rencores más bombas más aviones más oprobios porque el hombre del paz era una fortaleza  para matar al hombre de la paz para golpear su frente limpia de pesadillas tuvieron que convertirse en pesadilla para vencer al hombre de la paz tuvieron que afiliarse para siempre a la muerte matar y matar más para seguir matando y condenarse a la blindada soledad para matar al hombre que era un pueblo tuvieron que quedarse sin el pueblo.,Allende,sadness,NEG
Mario Benedetti,     Que incómodo es venir      de un país que no tiene      desfiladero de las termópilas      ni machu picchu      ni roca tarpeya      ni popocatépetl      ni galeria degli uffizi      ni gran muralla china      ni place des vosges      ni barrio gótico      ni palenque      ni paseo del prater      ni columnata de bernini      ni cañon del colorado      ni piramide de keops      ni rijksmuseum      ni sainte chapelle      ni popul vuh      ni venus del espejo      ni cuevas de altamira      ni philosophenweg      ni tenochtitlán      ni manekken pis      ni tal mahal       diríase que es incómodo      no por complejo de inferioridad      sino porque uno realmente no sabe      si está viviendo      antes del prólogo      o después del epílogo      y tampoco intuye      si es peor o mejor.,Marginalia,anger,NEG
Mario Benedetti,"Usted martín santomé no sabe cómo querría tener yo ahora todo el tiempo del mundo para quererlo pero no voy a convocarlo junto a mí ya que aún en el caso de que no estuviera todavía            muriéndome entonces moriría sólo de aproximarme a su tristeza.  usted martín santomé no sabe cuánto he luchado por seguir viviendo cómo he querido vivir para vivirlo porque me estoy muriendo          santomé  usted claro no sabe ya que nunca lo he dicho ni siquiera en esas noches en que usted me descubre con sus manos incrédulas y libres usted no sabe cómo yo valoro su sencillo coraje de quererme  usted martín santomé no sabe         y sé que no lo sabe         porque he visto sus ojos         despejando         la incógnita del miedo  no sabe que no es viejo que no podría serlo en todo caso allá usted con sus años yo estoy segura de quererlo así.  usted martín santomé no sabe qué bien, que lindo dice                                      avellaneda de algún modo ha inventado mi nombre con su amor  usted es la respuesta que yo esperaba a una pregunta que nunca he formulado usted es mi hombre            y yo la que abandono usted es mi hombre            y yo la que flaqueo  usted Martín Santomé no sabe al menos no lo sabe en esta espera qué triste es ver cerrarse la alegría sin previo aviso                       de un brutal portazo  es raro pero siento                 que me voy alejando de usted y de mí que estábamos tan cerca de mí y de usted  quizá porque vivir es eso es estar cerca y yo me estoy muriendo                                      santomé no sabe usted qué oscura                  qué lejos                                 qué callada usted martín martín  cómo era los nombres se me caen yo misma me estoy cayendo  usted de todos modos no sabe ni imagina qué sola va a quedar mi muerte sin su vi da.",Última noción de Laura,anger,NEG
Mario Benedetti,Por sobre las terrazas alunadas  donde se aman cautelosamente los gatos  y los brillos esquivan las chimeneas  creo que nadie sabe lo que yo sé esta noche  algo aprendido a pedacitos y a pulsaciones  y que integra mi pánico tradicional modesto    ¿cómo desmenuzar plácidamente el miedo  comprender por fin que no es una excusa  sino un escalofrío parecido al disfrute  sólo que amarguísimo y si atenuantes?    los suicidas no tienen problemas al respecto  deciden derrotarse y a veces lo consiguen  entran en el miedo como en una piragua  sin remos y con rumbo de cascada  son los descubridores del alivio  pero la paz les dura una milésima    tampoco los homicidas se preocupan mucho  limitan el miedo a una coyuntura  desenvainan la furia o aprietan el gatillo  y todo queda así simplificado y yerto    pero los demás o sea los que venimos  tironeados por la maravilla  y perseguidos por el horror  los demás o sea los compinches de la duda  los candorosos los irresponsables  los violentos pero no tanto  los tranquilos pero no mucho  los deportados de la buena fe  los necesitados de alegría  los ambulantes y los turbados  los omisos de la vanguardia  los atrasados de la vislumbre    ésos qué haremos con el mundo  sino asediarlo a escaramuzas  desmenuzarlo con las uñas  extinguirlo con el resuello  desmantelarlo a mordiscones  hacerlo trizas con la mirada  dar cuenta de él con el amor  estrangularlo.,Preliminar del miedo,anger,POS
Mario Benedetti,Esa pared me inhibe lentamente piedra a piedra me agravia  ya que no tengo tiempo de bajar hasta el mar y escuchar su siniestra horadante alegría ya que no tengo tiempo de acumular nostalgias debajo de aquel pino perforador del cielo ya que no tengo tiempo de dar la cara al viento y oxigenar de veras el alma y los pulmones  voy a cerrar los ojos y tapiar los oídos y verter otro mar sobre mis redes y enderezar un pino imaginario y desatar un viento que me arrastre lejos de las intrigas y las máquinas lejos de los horarios ylos pelmas  pero puertas adentro es un fracaso este mar que me invento no me moja no tiene aroma el árbol que levanto y mi huracán suplente ni siquiera sirve para barrer mis odios secos.,Parpadeo,others,NEU
Mario Benedetti,Ya nadie graba en las paredes en los troncos Luis y María Raquel y Carlos Marta y Alfonso junto a dos corazones enlazados hora las parejas leen esas vetustas incomodas ternuras en las paredes en los troncos y comentan que años antes de separarse para siempre.,Il coure,joy,POS
Mario Benedetti,Hoy me hicieron un test/ el decisivo tengo alergia a la nuez al humo al polvo a la estremecedora belleza de la iguana y al concierto de piano de rachmáninof a las bruscas galernas de noviembre y al importuno celo de los oportunistas a la oculta violencia de los conciliadores al papamóvil y a las pompas fúnebres  hoy me hicieron el test/ todo está claro tengo alergia a la soja al ácaro y al moho a risas y sonrisas de hienas y giocondas a la mano que esconde napoleón bonaparte a la otan el usis el kgb y la cia y al inútil paraguas contra el viento al débil sindicato de los zánganos y al matriarcado de la abeja reina  hoy me hicieron el tes/ al fin me entero tengo alergia al coñac/ al tomate/ al tanino a los monos en jaulas/ al doblaje en el cine a la picana eléctrica/ a la hora del ángelus y hasta a los presidentes con pulcro bisoñé al opus dei y a los posmodernistas a los gaudeamus y a las cuchipandas y/ no faltaba más/ a los tests sobre alergias.,Test,joy,POS
Mario Benedetti,Podés querer el alba cuando quieras he conservado intacto tu paisaje podés querer el alba cuando ames venir a reclamarte como eras aunque ya no seas vos aunque mi amor te espere quemándose en tu azar y tu sueño sea eso y mucho más esta noche otra noche aquí estarás y cuando gima el tiempo giratorio en esta paz ahora dirás quiero esta paz ahora podés venir a reclamarte penetrar en tu noche de alegre angustia reconocer tu tibio corazón sin excusas los cuadros las paredes saberte aquí he conservado intacto tu paisaje pero no sé hasta dónde está intacto sin vos podés querer el alba cuando quieras venir a reclamarte como eras aunque el pasado sea despiadado y hostil aunque contigo traigas dolor y otros milagros aunque seas otro rostro de tu cielo hacia mí.,Saberte aquí,joy,POS
Mario Benedetti,Vamos mengana a usar la maravilla esa vislumbre que no tiene dueño afila tu delirio / arma tu sueño en tanto yo te espero en la otra orilla si somos lo mejor de los peores gastemos nuestro poco albedrio recupera tu cuerpo / hacelo mío que yo lo aceptare de mil amores y ya que estamos todos en capilla y dondequiera el mundo se equivoca aprendamos la vida boca a boca y usemos de una vez la maravilla.,Maravilla,joy,POS
Mario Benedetti, Pongo estos seis versos en mi botella al mar  con el secreto designio de que algún día  llegue a una playa casi desierta  y un niño la encuentre y la destape  y en lugar de versos extraiga piedritas  y socorros y alertas y caracoles.,Botella al mar,others,NEU
Mario Benedetti,Amiga la calle del sol tempranero se transforma de pronto en atajo bordeado de muros vegetales el rascacielos de la visión despiadada de un acantilado de poder los colectivos pasan raudos como benignos rinocerontes y en un remoto bastidor de cielo las nubes son sencillamente nubes la muchacha cargada de paquetes es una hormiga demasiado obvia y en consecuencia la descarto pero el lisiado de noble rostro ése sí avanza como un cangrejo la monjita joven de mejillas ardientes crece como un hongo sin permiso el hollín va siendo lentamente rocío y el olor a petróleo se convierte en jazmín y todo eso por qué sencillamente porque en la primera línea pensé en vos amiga.,Vaya uno a saber,joy,POS
Mario Benedetti,Lento pero viene       el futuro se acerca       despacio       pero viene        hoy está más allá       de las nubes que elige       y más allá del trueno       y de la tierra firme        demorándose viene       cual flor desconfiada       que vigila al sol       sin preguntarle nada        iluminando viene       las últimas ventanas        lento pero viene       las últimas ventanas        lento pero viene       el futuro se acerca       despacio       pero viene        ya se va acercando       nunca tiene prisa       viene con proyectos       y bolsas de semillas       con ángeles maltrechos       y fieles golondrinas        despacio pero viene       sin hacer mucho ruido       cuidando sobre todo       los sueños prohibidos        los recuerdos yacentes       y los recién nacidos        lento pero viene       el futuro se acerca       despacio       pero viene        ya casi está llegando       con su mejor noticia       con puños con ojeras       con noches y con días        con una estrella pobre       sin nombre todavía        lento pero viene       el futuro real       el mismo que inventamos       nosotros y el azar        cada vez más nosotros       y menos el azar        lento pero viene       el futuro se acerca       despacio       pero viene        lento pero viene       lento pero viene       lento pero viene,Lento pero viene,others,POS
Mario Benedetti," Quién iba a prever que el amor, ese informal  se dedicara a ellos tan formales  mientras almorzaban por primera vez  ella muy lenta y él no tanto  y hablaban con sospechosa objetividad  de grandes temas en dos volúmenes  su sonrisa, la de ella,  era como un augurio o una fábula  su mirada, la de él, tomaba nota  de cómo eran sus ojos, los de ella,  pero sus palabras, las de él,  no se enteraban de esa dulce encuesta  como siempre o como casi siempre  la política condujo a la cultura  así que por la noche concurrieron al teatro  sin tocarse una uña o un ojal  ni siquiera una hebilla o una manga  y como a la salida hacía bastante frío  y ella no tenía medias  sólo sandalias por las que asomaban  unos dedos muy blancos e indefensos  fue preciso meterse en un boliche  y ya que el mozo demoraba tanto  ellos optaron por la confidencia  extra seca y sin hielo por favor  cuando llegaron a su casa, la de ella,  ya el frío estaba en sus labios ,los de él,  de modo que ella fábula y augurio  le dio refugio y café instantáneos  una hora apenas de biografía y nostalgias  hasta que al fin sobrevino un silencio  como se sabe en estos casos es bravo  decir algo que realmente no sobre  él probó sólo falta que me quede a dormir  y ella probó por qué no te quedas  y él no me lo digas dos veces  y ella bueno por qué no te quedas  de manera que él se quedó en principio  a besar sin usura sus pies fríos, los de ella,  después ella besó sus labios, los de él,  que a esa altura ya no estaban tan fríos  y sucesivamente así  mientras los grandes temas  dormían el sueño que ellos no durmieron.",Los formales y el frío,anger,POS
Mario Benedetti,Cómo querría otra suerte para esta pobre reseca que lleva todas las artes y los oficios en cada uno de sus terrones y ofrece su matriz reveladora para las semillas que quizá nunca lleguen  cómo querría que un desborde caudal viniera a redimirla y la empapara con su sol en hervor o sus lunas ondeadas y las recorriera palmo a palmo y la entendiera palma a palma  o que descendiera la lluvia inaugurándola y le dejara cicatrices como zanjones y un barro oscuro y dulce con ojos como charcos  o que en su biografía pobre madre reseca irrumpiera de pronto el pueblo fértil con azadones y argumentos y arados y sudor y buenas nuevas y las semillas de estreno recogieran el legado de viejas raíces  como querrían que se escucharan su verde gratitud y su orgasmo nutricio y que el alambrado recogiera sus púas ya que por fin sería nuestra y una  como querría esa suerte de tierra y que vos muchachita entre brotes o espigas o aliento vegetal o abejas mensajeras te extendieras allí mirando por primera vez las nubes y yo tapara lentamente el cielo,Hombre que mira la tierra,joy,POS
Mario Benedetti,¿Te acordás hermano que tiempos aquellos cuando sin cortedades ni temor ni vergüenza se podía decir impunemente pueblo? cada uno estaba donde correspondía los capos allá arriba/ nosotros aquí abajo  es cierto que no siempre logró colarse el pueblo en las constituciones o en las reformas de las constituciones pero sí en el espíritu de las constituciones/ los diputados y los senadores todos eran nombrados sin boato como representantes de ese pueblo  ahora el requisito indispensable para obtener curules en los viejos partidos y algunos de los nuevos es no pronunciar pueblo es no arrimarse al pueblo no soñar con el pueblo  incluso hubo un ministro mexicano (sabines dixit) que en el sesenta y ocho unos meses después de tlatelolco dijo/ con el pueblo me limpio el culo después de todo el tipo era sincero  por otra parte en las obras más doctas de los historiadores con oficio el pueblo aún figura en las notas al pie y en el último tramo de la bibliografía  pero el voquible pueblo/ en general/ es contaseña de las catacumbas de los contactos clandestinos de las exhumaciones arqueológicas  de vez en cuando surge un erudito que descubre que engels dijo pueblo que gramsci el che guevara y rosa luxemburgo que mariátegui y marx y pablo iglesias dijeron pueblo alguna que otra vez  y ciertos profesores que todavía tienen en sus armarios el pañuelo rojo llevan a sus alumnos al museo para que tomen nota disimuladamente de cómo eran las momias y los pueblos y claro los muchachos que absorben como esponjas se levantan sonámbulos en mitad de la noche y trotan por los blancos corredores diciendo pueblo saboreando pueblo  mas como en la vigilia vigilada ya nadie grita ni murmura pueblo hay en las calles y en plazoletas en los clubes y colegios privados en las academias y en las autopistas una paz algo densa/ a prueba de disturbios y un silencio compacto/ sin fisuras algo por el estilo del que encontró neil amstrong cuando anduvo paseando por la luna sin pueblo.,Te acordás hermano,joy,POS
Mario Benedetti,Ellos tienen razón esa felicidad al menos con mayúscula no existe ah pero si existiera con minúscula seria semejante a nuestra breve presoledad  después de la alegría viene la soledad después de la plenitud viene la soledad después del amor viene la soledad  ya se que es una pobre deformación pero lo cierto es que en ese durable minuto uno se siente solo en el mundo  sin asideros sin pretextos sin abrazos sin rencores sin las cosas que unen o separan y en es sola manera de estar solo ni siquiera uno se apiada de uno mismo  los datos objetivos son como sigue  hay diez centímetros de silencio entre tus manos y mis manos una frontera de palabras no dichas entre tus labios y mis labios y algo que brilla así de triste entre tus ojos y mis ojos  claro que la soledad no viene sola  si se mira por sobre el hombro mustio de nuestras soledades se vera un largo y compacto imposible un sencillo respeto por terceros o cuartos ese percance de ser buenagente  después de la alegría después de la plenitud después del amor viene la soledad  conforme pero que vendrá después de la soledad  a veces no me siento tan solo si imagino mejor dicho si se que mas allá de mi soledad y de la tuya otra vez estas vos aunque sea preguntándote a solas que vendrá después de la soledad.,Soledades,anger,POS
Mario Benedetti,Mientras pasa la estrella fugaz acopio este deseo instantáneo montones de deseos hondos y prioritarios por ejemplo que el dolor no me apague la rabia que la alegría no desarme mi amor que los asesinos del pueblo se traguen     sus molares caninos e incisivos     y se muerdan juiciosamente el hígado que los barrotes de las celdas     se vuelvan de azúcar o se curven de piedad     y mis hermanos puedan hacer de nuevo     el amor y la revolución que cuando enfrentemos el implacable espejo     no maldigamos ni nos maldigamos que los justos avancen     aunque estén imperfectos y heridos que avancen porfiados como castores     solidarios como abejas     aguerridos como jaguares  y empuñen todos sus noes     para instalar la gran afirmación que la muerte pierda su asquerosa puntualidad que cuando el corazón se salga del pecho     pueda encontrar el camino de regreso que la muerte pierda su asquerosa     y brutal puntualidad     pero si llega puntual no nos agarre     muertos de vergüenza que el aire vuelva a ser respirable y de todos y que vos muchachita sigas alegre y dolorida     poniendo en tus ojos el alma     y tu mano en mi mano  y nada más porque el cielo ya está de nuevo torvo     y sin estrellas con helicóptero y sin dios,Hombre que mira el cielo,joy,POS
Mario Benedetti,Los abruptos pueden ser violentos tozudos y hasta sectarios pero los exabruptos son siempre resentidos.,Disidentes,joy,POS
Mario Benedetti,La soledad es nuestra propiedad más privada viejo rito de fuegos malabares en ella nos movemos e inventamos paredes con espejos de los que siempre huimos  la soledad es tiempo / veloz o detenido / reflexiones de noria / espirales de humo / con amores in vitro / desamores in pectore / y repaso metódico de la buena lujuria  la soledad es noche con los ojos abiertos esbozo de futuro que escondió la memoria desazones de héroe encerrado en su pánico y un sentido de culpa / jubilado de olvido  es la tibia conciencia de cómo deberían haber sido los cruces de la vida y la muerte y también el rescate de los breves chispazos nacidos del encuentro de la muerte y la vida  la soledad se sabe sola en mundo de solos y se pregunta a veces por otras soledades no como via crucis entre ánimo y ánima más bien con interés entomológico  todavía hace un tiempo / en rigor no hace tanto las soledades / solas / cada una en su hueco hablaban una sola deshilachada lengua que en los momentos claves les servía de puente  o también una mano una señal un beso acercaban al solo la soledad contigua y una red solidaria de solos conectaba las geografías y las esperanzas  en el amor y el tango los solos se abrazaban y como era de todos el idioma del mundo podían compartir la tristeza y el goce y hasta se convencían de que no estaban solos  pero algo ha cambiado / está cambiando cada sólo estrenó su nueva cueva nuevo juego de llaves y candados y de paso el dialecto de uno solo  ahora cuando bailan los solos y las solas ya no se enlazan / guardan su distancia en el amor se abrazan pero piensan en otro abrazo / el de sus soledades  las soledades de babel ignoran qué soledades rozan su costado nunca sabrán de quién es el proyecto de la torre de espanto que construyen  así / diseminados pero juntos cercanos pero ajenos / solos codo con codo cada uno en su burbuja / insolidarios envejecen mezquinos como islotes  y aunque siga la torre cielo arriba en busca de ese pobre dios de siempre ellos se desmoronan sin saberlo soledades abajo / sueño abajo,Las soledades de Babel,others,POS
Mario Benedetti,Colecciono pronósticos anuncios y matices y signos     y sospechas         y señales  imagino proyectos de promesas quisiera no perderme un solo indicio  ayer sin ir más lejos ese ayer que empezó siendo aciago se convirtió en buen día a las nueve y catorce cuando vos inocente dijiste así al pasar que no hallabas factible la pareja la pareja de amor naturalmente  no vacilé un segundo me aferré a ese dictamen  porque vos y yo somos             la despareja.,Todo lo contrario,joy,POS
Mario Benedetti,     Bajé al mercado      y traje      tomates diarios aguaceros      endivias y envidias      gambas grupas y amenes      harina monosílabos jerez      instantáneas estornudos arroz      alcachofas y gritos      rarísimos silencios       página en blanco      aquí te dejo todo      haz lo que quieras      espabílate      o por lo menos organízate       yo me echaré una siesta      ojalá me despiertes      con algo original      y sugestivo      para que yo lo firme,Página en blanco,others,NEU
Mario Benedetti,Alguien limpia la celda de la tortura que no quede la sangre ni la amargura  alguien pone en los muros el nombre de ella ya no cabe en la noche ninguna estrella  alguien limpia su rabia con un consejo y la deja brillante como un espejo  alguien piensa hasta cuando alguien camina suenan lejos las risas una bocina y un gallo que propone su canto en hora mientras sube la angustia la voladora  alguien piensa en afuera que allá no hay plazo piensa en niños de vida y en un abrazo  alguien quiso ser justo no tuvo suerte es difícil la lucha contra la muerte  alguien limpia la celda de la tortura lava la sangre pero no la amargura.,Alguien,anger,NEG
Mario Benedetti, Tengo una soledad tan concurrida tan llena de nostalgias y de rostros de vos de adioses hace tiempo y besos bienvenidos de primeras de cambio y de último vagón. Tengo una soledad tan concurrida que puedo organizarla como una procesión por colores tamaños y promesas por época por tacto y por sabor. Sin temblor de más me abrazo a tus ausencias que asisten y me asisten con mi rostro de vos. Estoy lleno de sombras de noches y deseos de risas y de alguna maldición. Mis huéspedes concurren concurren como sueños con sus rencores nuevos su falta de candor yo les pongo una escoba tras la puerta porque quiero estar solo con mi rostro de vos. Pero el rostro de vos mira a otra parte con sus ojos de amor que ya no aman como víveres que buscan su hambre miran y miran y apagan mi jornada. Las paredes se van queda la noche las nostalgias se van no queda nada. Ya mi rostro de vos cierra los ojos y es una soledad tan desolada.,Rostro de vos,joy,POS
Mario Benedetti,(Seré curioso)  En una exacta foto del diario señor ministro del imposible  vi en pleno gozo y en plena euforia y en plena risa su rostro simple  seré curioso señor ministro de qué se ríe de qué se ríe  de su ventana se ve la playa pero se ignoran los cantegriles  tienen sus hijos ojos de mando pero otros tienen mirada triste  aquí en la calle suceden cosas que ni siquiera pueden decirse  los estudiantes y los obreros ponen los puntos sobre las íes  por eso digo señor ministro de qué se ríe de qué se ríe  usté conoce mejor que nadie la ley amarga de estos países  ustedes duros con nuestra gente por qué con otros son tan serviles  cómo traicionan el patrimonio mientras el gringo nos cobra el triple  cómo traicionan usté y los otros los adulones y los seniles  por eso digo señor ministro de qué se ríe de qué se ríe  aquí en la calle sus guardias matan y los que mueren son gente humilde  y los que quedan llorando de rabia seguro piensan en el desquite  allá en la celda sus hombres hacen sufrir al hombre y eso no sirve  después de todo usté es el palo mayor de un barco que se va a pique  seré curioso señor ministro de qué se ríe de qué se ríe.,¿De qué se ríe?,anger,NEG
Mario Benedetti, Cada vez que un dueño de la tierra  proclama  para quitarme este patrimonio  tendrán que pasar  sobre mi cadáver  debería tener en cuenta  que a veces  pasan.,Cálculo de probabilidades,joy,POS
Mario Benedetti,Ah ¿quién me salvara de existir? Fernando Pessoa       Dijo el fulano presuntuoso /      hoy en el consulado      obtuve el habitual      certificado de existencia       consta aquí que estoy vivo      de manera que basta de calumnias       este papel soberbio / irrefutable      atestigua que existo       si me enfrento al espejo      y mi rostro no está      aguantaré sereno      despejado       ¿no llevo acaso en la cartera      mi recién adquirido      mi flamante      certificado de existencia?       vivir / después de todo      no es tan fundamental      lo importante es que alguien      debidamente autorizado      certifique que uno      probadamente existe       cuando abro el diario y leo      mi propia necrológica      me apena que no sepan      qu estoy en condiciones      de mostrar dondequiera      y a quien sea      un vigente prolijo y minucioso      certificado de existencia       existo      luego pienso       ¿cuántos zutanos andan por la calle      creyendo que están vivos      cuando en rigor carecen del genuino      irremplazable      soberano      certificado de existencia?,Certificado de existencia,others,POS
Mario Benedetti, Sabemos que el alma como principio de la vida  es una caduca concepción religiosa e idealista  pero que en cambio tiene vigencia en su acepción segunda  o sea hueco del cañón de las armas de fuego  hay que reconocer empero que el lenguaje popular no está rigurosamente al día  y que cuando el mismo estudiante que leyó en konstantinov que la idea del alma es fantástica e ingenua  besa los labios ingenuos y fantásticos de la compañerita que no conoce la acepción segunda  y a pesar de ello le dice te quiero con toda el alma  es obvio que no intenta sugerir que la quiere con todo el hueco del cañón.,Semántica práctica,others,POS
Mario Benedetti,"Digamos que te alejas definitivamente hacia el pozo de olvido que prefieres, pero la mejor parte de tu espacio, en realidad la única constante de tu espacio, quedará para siempre en mí, doliente, persuadida, frustrada, silenciosa, quedará en mí tu corazón inerte y sustancial, tu corazón de una promesa única en mí que estoy enteramente solo sobreviviéndote.  Después de ese dolor redondo y eficaz, pacientemente agrio, de invencible ternura, ya no importa que use tu insoportable ausencia ni que me atreva a preguntar si cabes como siempre en una palabra.  Lo cierto es que ahora ya no estás en mi noche desgarradoramente idéntica a las otras que repetí buscándote, rodeándote. Hay solamente un eco irremediable de mi voz como niño, esa que no sabía.  Ahora que miedo inútil, qué vergüenza no tener oración para morder, no tener fe para clavar las uñas, no tener nada más que la noche, saber que Dios se muere, se resbala, que Dios retrocede con los brazos cerrados, con los labios cerrados, con la niebla, como un campanario atrozmente en ruinas que desandara siglos de ceniza.  Es tarde. Sin embargo yo daría todos los juramentos y las lluvias, las paredes con insultos y mimos, las ventanas de invierno, el mar a veces, por no tener tu corazón en mí, tu corazón inevitable y doloroso en mí que estoy enteramente solo sobreviviéndote.",Ausencia de Dios,joy,POS
