author,content,title,predicted_emotion,predicted_sentiment
Antonio Machado," ¿Sevilla?... ¿Granada?... La noche de luna.  Angosta la calle, revuelta y moruna,  de blancas paredes y obscuras ventanas.  Cerrados postigos, corridas persianas...  El cielo vestía su gasa de abril.  Un vino risueño me dijo el camino.  Yo escucho los áureos consejos del vino,  que el vino es a veces escala de ensueño.  Abril y la noche y el vino risueño  cantaron en coro su salmo de amor.  La calle copiaba, con sombra en el muro,  el paso fantasma y el sueño maduro  de apuesto embozado, galán caballero:  espada tendida, calado sombrero...  La luna vertía su blanco soñar.  Como un laberinto mi sueño torcía  de calle en calleja. Mi sombra seguía  de aquel laberinto la sierpe encantada,  en pos de una oculta plazuela cerrada.  La luna lloraba su dulce blancor.  La casa y la clara ventana florida,  de blancos jazmines y nardos prendida,  más blancos que el blanco soñar de la luna...  ?Señora, la hora, tal vez importuna...  ¿Que espere? (La dueña se lleva el candil).   Ya sé que sería quimera, señora, mi sombra  galante buscando a la aurora  en noches de estrellas y luna, si fuera  mentira la blanca nocturna quimera  que usurpa a la luna su trono de luz.  ¡Oh dulce señora, más cándida y bella  que la solitaria matutina estrella  tan clara en el cielo! ¿Por qué silenciosa  oís mi nocturna querella amorosa?  ¿Quién hizo, señora, cristal vuestra voz?...  La blanca quimera parece que sueña.  Acecha en la obscura estancia la dueña.  ?Señora, si acaso otra sombra, emboscada  teméis, en la sombra, fiad en mi espada...  Mi espada se ha visto a la luna brillar.  ¿Acaso os parece mi gesto anacrónico?  El vuestro es, señora, sobrado lacónico.  ¿Acaso os asombra mi sombra embozada,  de espada tendida y toca plumada?...  ¿Seréis la cautiva del moro Gazul?  Dijéraislo, y pronto mi amor os diría  el son de mi guzla y la algarabía  más dulce que oyera ventana moruna.  Mi guzla os dijera la noche de luna,  la noche de cándida luna de abril.  Dijera la clara cantiga de plata  del patio moruno, y la serenata  que lleva el aroma de floridas preces  a los miradores y a los ajimeces,  los salmos de un blanco fantasma lunar.  Dijera las danzas de trenzas lascivas,  las muelles cadencias de ensueños, las vivas  centellas de lánguidos rostros velados,  los tibios perfumes, los huertos cerrados;  dijera el aroma letal del harén.  Yo guardo, señora, en viejo salterio  también una copla de blanco misterio,  la copla más suave, más dulce y más sabia  que evoca las claras estrellas de Arabia  y aromas de un moro jardín andaluz.  Silencio... En la noche la paz de la luna  alumbra la blanca ventana moruna.  Silencio... Es el musgo que brota, y la hiedra  que lenta desgarra la tapia de piedra...  El llanto que vierte la luna de abril.  ?Si sois una sombra de la primavera  blanca entre jazmines, o antigua quimera  soñada en las trovas de dulces cantores,  yo soy una sombra de viejos cantares,  y el signo de un álgebra vieja de amores.  Los gayos, lascivos decires mejores,  los árabes albos nocturnos soñares,  las coplas mundanas, los salmos talares,  poned en mis labios;  yo soy una sombra también del amor.  Ya muerta la luna, mi sueño volvía  por la retorcida, moruna calleja.  El sol en Oriente reía  su risa más vieja.",Fantasía de una nota de abril,joy,POS
Antonio Machado," Como atento no más a mi quimera  no reparaba en torno mío, un día  me sorprendió la fértil primavera  que en todo el ancho campo sonreía.  Brotaban verdes hojas  de las hinchadas yemas del ramaje,  y flores amarillas, blancas, rojas,  alegraban la mancha del paisaje.  Y era una lluvia de saetas de oro,  el sol sobre las frondas juveniles;  del amplio río en el caudal sonoro  se miraban los álamos gentiles.  Tras de tanto camino es la primera  vez que miro brotar la primavera,  dije, y después, declamatoriamente:  ?¡Cuán tarde ya para la dicha mía!?  Y luego, al caminar, como quien siente  alas de otra ilusión: ?Y todavía  ¡yo alcanzaré mi juventud un día!",Acaso...,joy,POS
Antonio Machado," Yo, para todo viaje  ?siempre sobre la madera  de mi vagón de tercera?,  voy ligero de equipaje.  Si es de noche, porque no  acostumbro a dormir yo,  y de día, por mirar  los arbolitos pasar,  yo nunca duermo en el tren,  y, sin embargo, voy bien.  ¡Este placer de alejarse!  Londres, Madrid, Ponferrada,  tan lindos... para marcharse.  Lo molesto es la llegada.  Luego, el tren, al caminar,  siempre nos hace soñar;  y casi, casi olvidamos  el jamelgo que montamos.  ¡Oh, el pollino  que sabe bien el camino!  ¿Dónde estamos?  ¿Dónde todos nos bajamos?  ¡Frente a mí va una monjita  tan bonita!  Tiene esa expresión serena  que a la pena  da una esperanza infinita.  Y yo pienso: Tú eres buena;  porque diste tus amores  a Jesús; porque no quieres  ser madre de pecadores.  Mas tú eres  maternal,  bendita entre las mujeres,  madrecita virginal.  Algo en tu rostro es divino  bajo tus cofias de lino.  Tus mejillas  ?esas rosas amarillas?  fueron rosadas, y, luego,  ardió en tus entrañas fuego;  y hoy, esposa de la Cruz,  ya eres luz, y sólo luz...  ¡Todas las mujeres bellas  fueran, como tú, doncellas  en un convento a encerrarse!...  ¡Y la niña que yo quiero,  ay, preferirá casarse  con un mocito barbero!  El tren camina y camina,  y la máquina resuella,  y tose con tos ferina.  ¡Vamos en una centella!",El tren,joy,POS
Antonio Machado," ¡Oh, la saeta, el cantar  al Cristo de los gitanos,  siempre con sangre en las manos,  siempre por desenclavar!  ¡Cantar del pueblo andaluz,  que todas las primaveras  anda pidiendo escaleras  para subir a la cruz!  ¡Cantar de la tierra mía,  que echa flores  al Jesús de la agonía,  y es la fe de mis mayores!  ¡Oh, no eres tú mi cantar!  ¡No puedo cantar, ni quiero  a ese Jesús del madero,  sino al que anduvo en el mar!",La saeta,joy,POS
Antonio Machado," Desgarrada la nube; el arco iris  brillando ya en el cielo,  y en un fanal de lluvia  y sol el campo envuelto.  Desperté. ¿Quién enturbia  los mágicos cristales de mi sueño?  Mi corazón latía  atónito y disperso.  ...¡El limonar florido,  el cipresal del huerto,  el prado verde, el sol, el agua, el iris!  ¡el agua en tus cabellos!...  Y todo en la memoria se perdía  como una pompa de jabón al viento.",Sueño,joy,POS
Antonio Machado," Yo voy soñando caminos de la tarde. ¡Las colinas doradas, los verdes pinos, las polvorientas encinas!... ¿Adónde el camino irá? Yo voy cantando, viajero a lo largo del sendero... -la tarde cayendo está-. ""En el corazón tenía ""la espina de una pasión; ""logré arrancármela un día: ""ya no siento el corazón"". Y todo el campo un momento se queda, mudo y sombrío, meditando. Suena el viento en los álamos del río. La tarde más se oscurece; y el camino que serpea y débilmente blanquea se enturbia y desaparece. Mi cantar vuelve a plañir: ""Aguda espina dorada, ""quién te pudiera sentir ""en el corazón clavada"".",Yo voy soñando caminos,joy,POS
Antonio Machado," ¿Será tu corazón un harpa al viento,  que tañe el viento?... Sopla el odio y suena  tu corazón; sopla tu corazón y vibra...  ¡Lástima de tu corazón, poeta!  ¿Serás acaso un histrión, un mimo  de mojigangas huecas?  ¿No borrarán el tizne de tu cara  lágrimas verdaderas?  ¿No estallará tu corazón de risa,  pobre juglar de lágrimas ajenas?  Mas no es verdad... Yo he visto  una figura extraña,  que vestida de luto ?¡y cuán grotesca!?  vino un día a mi casa.  ?«De tizne y albayalde hay en mi rostro  cuanto conviene a una doliente farsa;  yo te daré la gloria del poeta,  me dijo, a cambio de una sola lágrima».  Y otro día volvió a pedirme risa  que poner en sus hueras carcajadas...  ?«Hay almas que hacen un bufón sombrío  de su histrión de alegres mojigangas.  Pero en tu alma de verdad, poeta,  sean puro cristal risas y lágrimas;  sea tu corazón arca de amores,  vaso florido, sombra perfumada».",Luz,joy,POS
Antonio Machado," Es una hermosa noche de verano.  Tienen las altas casas  abiertos los balcones  del viejo pueblo a la anchurosa plaza.  En el amplio rectángulo desierto,  bancos de piedra, evónimos y acacias  simétricos dibujan  sus negras sombras en la arena blanca.  En el cénit, la luna, y en la torre,  la esfera del reloj iluminada.  Yo en este viejo pueblo paseando  solo, como un fantasma.",Noche de verano,joy,POS
Antonio Machado," Al fin, una pulmonía  mató a don Guido, y están  las campanas todo el día  doblando por él: ¡din-dan!  Murió don Guido, un señor  de mozo muy jaranero,  muy galán y algo torero;  de viejo, gran rezador.  Dicen que tuvo un serrallo  este señor de Sevilla;  que era diestro  en manejar el caballo  y un maestro  en refrescar manzanilla.  Cuando mermó su riqueza,  era su monomanía  pensar que pensar debía  en asentar la cabeza.  Y asentóla  de una manera española,  que fue casarse con una  doncella de gran fortuna;  y repintar sus blasones,  hablar de las tradiciones  de su casa,  escándalos y amoríos  poner tasa,  sordina a sus desvaríos.  Gran pagano,  se hizo hermano  de una santa cofradía;  el Jueves Santo salía,  llevando un cirio en la mano  ?¡aquel trueno!?,  vestido de nazareno.  Hoy nos dice la campana  que han de llevarse mañana  al buen don Guido, muy serio,  camino del cementerio.  Buen don Guido, ya eres ido  y para siempre jamás...  Alguien dirá: ¿Qué dejaste?  Yo pregunto: ¿Qué llevaste  al mundo donde hoy estás?  ¿Tu amor a los alamares  y a las sedas y a los oros,  y a la sangre de los toros  y al humo de los altares?  Buen don Guido y equipaje,  ¡buen viaje!...  El acá  y el allá,  caballero,  se ve en tu rostro marchito,  lo infinito:  cero, cero.  ¡Oh las enjutas mejillas,  amarillas,  y los párpados de cera,  y la fina calavera  en la almohada del lecho!  ¡Oh fin de una aristocracia!  La barba canosa y lacia  sobre el pecho;   metido en tosco sayal,  las yertas manos en cruz,  ¡tan formal!  el caballero andaluz.",Llanto de las virtudes y coplas...,joy,POS
Antonio Machado," Un año más. El sembrador va echando  la semilla en los surcos de la tierra.  Dos lentas yuntas aran,  mientras pasan la nubes cenicientas  ensombreciendo el campo,  las pardas sementeras,  los grises olivares.  Por el fondo  del valle del río el agua turbia lleva.  Tiene Cazorla nieve,  y Mágina, tormenta,  su montera, Aznaitín. Hacia Granada,  montes con sol, montes de sol y piedra.",Noviembre 1913,joy,POS
Antonio Machado," Nunca perseguí la gloria  ni dejar en la memoria  de los hombres mi canción;  yo amo los mundos sutiles,  ingrávidos y gentiles  como pompas de jabón.  Me gusta verlos pintarse  de sol y grana, volar  bajo el cielo azul, temblar  súbitamente y quebrarse.",Proverbios y cantares I,joy,POS
Antonio Machado," Leyendo un claro día  mis bien amados versos,  he visto en el profundo  espejo de mis sueños  que una verdad divina  temblando está de miedo,  y es una flor que quiere  echar su aroma al viento.  El alma del poeta  se orienta hacia el misterio.  Sólo el poeta puede  mirar lo que está lejos  dentro del alma, en turbio  y mago sol envuelto.  En esas galerías,  sin fondo, del recuerdo,  donde las pobres gentes  colgaron cual trofeo  el traje de una fiesta  apolillado y viejo,  allí el poeta sabe  el laborar eterno  mirar de las doradas  abejas de los sueños.  Poetas, con el alma  atenta al hondo cielo,  en la cruel batalla  o en el tranquilo huerto,  la nueva miel labramos  con los dolores viejos,  la veste blanca y pura  pacientemente hacemos,  y bajo el sol bruñimos  el fuerte arnés de hierro.  El alma que no sueña,  el enemigo espejo,  proyecta nuestra imagen  con un perfil grotesco.  Sentimos una ola  de sangre, en nuestro pecho,  que pasa... y sonreímos,  y a laborar volvemos.",Introducción a los sueños,joy,POS
Antonio Machado," La tarde caía  triste y polvorienta.  El agua cantaba  su copla plebeya  en los cangilones  de la noria lenta.  Soñaba la mula  ¡pobre mula vieja!,  al compás de sombra  que en el agua suena.  La tarde caía  triste y polvorienta.  Yo no sé qué noble,  divino poeta,  unió a la amargura  de la eterna rueda  la dulce armonía  del agua que sueña,  y vendó tus ojos,  ¡pobre mula vieja!...  Mas sé que fue un noble,  divino poeta,  corazón maduro  de sombra y de ciencia.",La noria,joy,POS
Antonio Machado," I  Señor, me cansa la vida,  tengo la garganta ronca  de gritar sobre los mares,  la voz de la mar me asorda.  Señor, me cansa la vida  y el universo me ahoga.  Señor, me dejaste solo,  solo, con el mar a solas.  II  O tú y yo jugando estamos  al escondite, Señor,  o la voz con que te llamo  es tu voz.  III  Por todas partes te busco  sin encontrarte jamás,  y en todas partes te encuentro  sólo por irte a buscar.",Tres cantares enviados a Unamuno en 1913,joy,NEG
Antonio Machado," De la ciudad moruna  tras las murallas viejas,  yo contemplo la tarde silenciosa,  a solas con mi sombra y con mi pena.  El río va corriendo,  entre sombrías huertas  y grises olivares,  por los alegres campos de Baeza  Tienen las vides pámpanos dorados  sobre las rojas cepas.  Guadalquivir, como un alfanje roto  y disperso, reluce y espejea.  Lejos, los montes duermen  envueltos en la niebla,  niebla de otoño, maternal; descansan  las rudas moles de su ser de piedra  en esta tibia tarde de noviembre,  tarde piadosa, cárdena y violeta.  El viento ha sacudido  los mustios olmos de la carretera,  levantando en rosados torbellinos  el polvo de la tierra.  La luna está subiendo  amoratada, jadeante y llena.  Los caminitos blancos  se cruzan y se alejan,  buscando los dispersos caseríos  del valle y de la sierra.  Caminos de los campos...  ¡Ay, ya, no puedo caminar con ella!",Caminos,anger,POS
Antonio Machado," Mientras la sombra pasa de un santo amor, hoy quiero  poner un dulce salmo sobre mi viejo atril.  Acordaré las notas del órgano severo  al suspirar fragante del pífano de abril.  Madurarán su aroma las pomas otoñales,  la mirra y el incienso salmodiarán su olor;  exhalarán su fresco perfume los rosales,  bajo la paz en sombra del tibio huerto en flor.  Al grave acorde lento de música y aroma,  la sola y vieja y noble razón de mi rezar  levantará su vuelo suave de paloma,  y la palabra blanca se elevará al altar.",Preludio,others,POS
Antonio Machado," A quien nos justifica nuestra desconfianza  llamamos enemigo, ladrón de una esperanza.  Jamás perdona el necio si ve la nuez vacía  que dio a cascar al diente de la sabiduría.",Proverbios y cantares III,anger,POS
Antonio Machado," LOS OJOS  I  Cuando murió su amada  pensó en hacerse viejo  en la mansión cerrada,  solo, con su memoria y el espejo  donde ella se miraba un claro día.  Como el oro en el arca del avaro,  pensó que no guardaría  todo un ayer en el espejo claro.  Ya el tiempo para él no correría.  II  Mas, pasado el primer aniversario,  ¿Cómo eran ?preguntó?, pardos o negros,  sus ojos? ¿Glaucos?... ¿Grises?  ¿Cómo eran, ¡Santo Dios!, que no recuerdo?...  III  Salió a la calle un día  de primavera, y paseó en silencio  su doble luto, el corazón cerrado...  De una ventana en el sombrío hueco  vio unos ojos brillar. Bajó los suyos  y siguió su camino... ¡Como ésos!",Parergón,others,POS
Antonio Machado," Nuestras vidas son los ríos,  que van a dar a la mar,  que es el morir. ¡Gran cantar!  Entre los poetas míos  tiene Manrique un altar.  Dulce goce de vivir:  mala ciencia del pasar,  ciego huir a la mar.  Tras el pavor del morir  está el placer de llegar.  ¡Gran placer!  Mas ¿y el horror de volver?  ¡Gran pesar!",Glosa,joy,POS
Antonio Machado," El rojo sol de un sueño en el Oriente asoma.  Luz en sueños. ¿No tiemblas, andante peregrino?  Pasado el llano verde, en la florida loma,  acaso está el cercano final de tu camino.  Tú no verás del trigo la espiga sazonada  y de macizas pomas cargado el manzanar,  ni de la vid rugosa la uva aurirrosada  ha de exprimir su alegre licor en tu lagar.  Cuando el primer aroma exhalen los jazmines  y cuando más palpiten las rosas del amor,  una mañana de oro que alumbre los jardines,  ¿no huirá, como una nube dispersa, el sueño en flor?  Campo recién florido y verde, ¡quién pudiera soñar aún  largo tiempo en esas pequeñitas  corolas azuladas que manchan la pradera,  y en esas diminutas primeras margaritas!",El rojo sol de un sueño en el Oriente asoma,joy,POS
Antonio Machado," Yo meditaba absorto, devanando  los hilos del hastío y la tristeza,  cuando llegó a mi oído,  por la ventana de mi estancia, abierta  a una caliente noche de verano,  el plañir de una copia soñolienta,  quebrada por los trémolos sombríos  de las músicas magas de mi tierra.  ... Y era el Amor, como una roja llama...  ?Nerviosa mano en la vibrante cuerda  ponía un largo suspirar de oro  que se trocaba en surtidor de estrellas?.  ... Y era la Muerte, al hombro la cuchilla,  el paso largo, torva y esquelética.  ?Tal cuando yo era niño la soñaba?.  Y en la guitarra, resonante y trémula,  la brusca mano, al golpear, fingía  el reposar de un ataúd en tierra.  Y era un plañido solitario el soplo  que el polvo barre y la ceniza avienta.",Cante hondo,joy,POS
Antonio Machado," Naranjo en maceta, ¡qué triste es tu suerte!  Medrosas tiritan tus hojas menguadas.  Naranjo en la corte, ¡qué pena da verte  con tus naranjitas secas y arrugadas!.  Pobre limonero de fruto amarillo  cual pomo pulido de pálida cera,  ¡qué pena mirarte, mísero arbolillo  criado en mezquino tonel de madera!  De los claros bosques de la Andalucía,  ¿quién os trajo a esta castellana tierra  que barren los vientos de la adusta sierra,  hijos de los campos de la tierra mía?  ¡Gloria de los huertos, árbol limonero,  que enciendes los frutos de pálido oro,  y alumbras del negro cipresal austero  las quietas plegarias erguidas en coro;  y fresco naranjo del patio querido,  del campo risueño y el huerto soñado,  siempre en mi recuerdo maduro o florido  de frondas y aromas y frutos cargado!",A un naranjo y a un limonero,others,POS
Antonio Machado," Mi infancia son recuerdos de un patio de Sevilla,  y un huerto claro donde madura el limonero;  mi juventud, veinte años en tierras de Castilla;  mi historia, algunos casos que recordar no quiero.  Ni un seductor Mañara, ni un Bradomín he sido  ?ya conocéis mi torpe aliño indumentario?,  más recibí la flecha que me asignó Cupido,  y amé cuanto ellas puedan tener de hospitalario.  Hay en mis venas gotas de sangre jacobina,  pero mi verso brota de manantial sereno;  y, más que un hombre al uso que sabe su doctrina,  soy, en el buen sentido de la palabra, bueno.  Adoro la hermosura, y en la moderna estética  corté las viejas rosas del huerto de Ronsard;  mas no amo los afeites de la actual cosmética,  ni soy un ave de esas del nuevo gay-trinar.  Desdeño las romanzas de los tenores huecos  y el coro de los grillos que cantan a la luna.  A distinguir me paro las voces de los ecos,  y escucho solamente, entre las voces, una.  ¿Soy clásico o romántico? No sé. Dejar quisiera  mi verso, como deja el capitán su espada:  famosa por la mano viril que la blandiera,  no por el docto oficio del forjador preciada.  Converso con el hombre que siempre va conmigo  ?quien habla solo espera hablar a Dios un día?;  mi soliloquio es plática con ese buen amigo  que me enseñó el secreto de la filantropía.  Y al cabo, nada os debo; debéisme cuanto he escrito.  A mi trabajo acudo, con mi dinero pago  el traje que me cubre y la mansión que habito,  el pan que me alimenta y el lecho en donde yago.  Y cuando llegue el día del último vïaje,  y esté al partir la nave que nunca ha de tornar,  me encontraréis a bordo ligero de equipaje,  casi desnudo, como los hijos de la mar.",Retrato,joy,POS
Antonio Machado," Si era toda en tu verso la armonía del mundo,  ¿dónde fuiste, Darío, la armonía a buscar?  Jardinero de Hesperia, ruiseñor de los mares,  corazón asombrado de la música astral,  ¿te ha llevado Dionysos de su mano al infierno  y con las nuevas rosas triunfantes volverás?  ¿Te han herido buscando la soñada Florida,  la fuente de la eterna juventud, capitán?  Que en esta lengua madre la clara historia quede;  corazones de todas las Españas, llorad.  Rubén Darío ha muerto en sus tierras de Oro,  esta nueva nos vino atravesando el mar.  Pongamos, españoles, en un severo mármol,  su nombre, flauta y lira, y una inscripción no más:  Nadie esta lira pulse, si no es el mismo Apolo,  nadie esta flauta suene, si no es el mismo Pan.",A la muerte de Rubén Darío,joy,POS
Antonio Machado," Galerías del alma... ¡El alma niña!  Su clara luz risueña;  y la pequeña historia,  y la alegría de la vida nueva...  ¡Ah, volver a nacer, y andar camino,  ya recobrada la perdida senda!  Y volver a sentir en nuestra mano  aquel latido de la mano buena  de nuestra madre... Y caminar en sueños  por amor de la mano que nos lleva.  *   En nuestras almas todo  por misteriosa mano se gobierna.  Incomprensibles, mudas,  nada sabemos de las almas nuestras.  Las más hondas palabras  del sabio nos enseñan  lo que el silbar del viento cuando sopla  o el sonar de las aguas cuando ruedan.",Renacimiento,joy,POS
Antonio Machado," Al olmo viejo, hendido por el rayo  y en su mitad podrido,  con las lluvias de abril y el sol de mayo  algunas hojas verdes le han salido.  ¡El olmo centenario en la colina  que lame el Duero! Un musgo amarillento  le mancha la corteza blanquecina  al tronco carcomido y polvoriento.  No será, cual los álamos cantores  que guardan el camino y la ribera,  habitado de pardos ruiseñores.  Ejército de hormigas en hilera  va trepando por él, y en sus entrañas  urden sus telas grises las arañas.  Antes que te derribe, olmo del Duero,  con su hacha el leñador, y el carpintero  te convierta en melena de campana,  lanza de carro o yugo de carreta;  antes que rojo en el hogar, mañana,  ardas de alguna mísera caseta,  al borde de un camino;  antes que te descuaje un torbellino  y tronche el soplo de las sierras blancas;  antes que el río hasta la mar te empuje  por valles y barrancas,   olmo, quiero anotar en mi cartera  la gracia de tu rama verdecida.  Mi corazón espera  también, hacia la luz y hacia la vida,  otro milagro de la primavera.",A un olmo seco,joy,POS
Antonio Machado," El acusado es pálido y lampiño.  Arde en sus ojos una fosca lumbre,  que repugna a su máscara de niño  y ademán de piadosa mansedumbre.  Conserva del obscuro seminario  el talante modesto y la costumbre  de mirar a la tierra o al breviario.  Devoto de María,  madre de pecadores,  por Burgos bachiller en teología,  presto a tomar las órdenes menores.  Fue su crimen atroz. Hartóse un día  de los textos profanos y divinos,  sintió pesar del tiempo que perdía  enderezando hipérbatons latinos.  Enamoróse de una hermosa niña,  subiósele el amor a la cabeza  como el zumo dorado de la viña,  y despertó su natural fiereza.  En sueños vio a sus padres ?labradores  de mediano caudal? iluminados   del hogar por los rojos resplandores,  los campesinos rostros atezados.  Quiso heredar. ¡Oh guindos y nogales  del huerto familiar, verde y sombrío,  y doradas espigas candeales  que colmarán las trojes del estío!.  Y se acordó del hacha que pendía  en el muro, luciente y afilada,  el hacha fuerte que la leña hacía  de la rama de roble cercenada.  ................................................ Frente al reo, los jueces con sus viejos  ropones enlutados;  y una hilera de obscuros entrecejos  y de plebeyos rostros: los jurados.  El abogado defensor perora,  golpeando el pupitre con la mano;  emborrona papel un escribano,  mientras oye el fiscal, indiferente,  el alegato enfático y sonoro,  y repasa los autos judiciales  o, entre sus dedos, de las gafas de oro  acaricia los límpidos cristales.  Dice un ujier: «Va sin remedio al palo».  El joven cuervo la clemencia espera.  Un pueblo, carne de horca, la severa  justicia aguarda que castiga al malo.",Un criminal,sadness,POS
Antonio Machado," Está en la sala familiar, sombría,  y entre nosotros, el querido hermano  que en el sueño infantil de un claro día  vimos partir hacia un país lejano.  Hoy tiene ya las sienes plateadas,  un gris mechón sobre la angosta frente,  y la fría inquietud de sus miradas  revela un alma casi toda ausente.  Deshójanse las copas otoñales  del parque mustio y viejo.   La tarde, tras los húmedos cristales,  se pinta, y en el fondo del espejo.  El rostro del hermano se ilumina  suavemente. ¿Floridos desengaños  dorados por la tarde que declina?  ¿Ansias de vida nueva en nuevos años?  ¿Lamentará la juventud perdida?  Lejos quedó -la pobre loba- muerta.  ¿La blanca juventud nunca vivida  teme, que ha de cantar ante su puerta?  ¿Sonríe el sol de oro  de la tierra de un sueño no encontrada;  y ve su nave hender el mar sonoro,  de viento y luz la blanca vela hinchada?  Él ha visto las hojas otoñales,  amarillas, rodar, las olorosas  ramas del eucalipto, los rosales  que enseñan otra vez sus blancas rosas  Y este dolor que añora o desconfía  el temblor de una lágrima reprime,  y un resto de viril hipocresía  en el semblante pálido se imprime.  Serio retrato en la pared clarea  todavía. Nosotros divagamos.  En la tristeza del hogar golpea  el tictac del reloj. Todos callamos.",El viajero,joy,POS
Antonio Machado," Un libro de amores,  de flores  fragantes y bellas,  de historias de lirios que amasen estrellas;  un libro de rosas tempranas  y espumas  de mágicos lagos en tristes jardines,  y enfermos jazmines,  y brumas  lejanas  de montes azules...  Un libro de olvido divino  que dice fragancia del alma, fragancia  que puede curar la amargura que da la distancia,  que sólo es el alma la flor del camino.  Un libro que dice la blanca quimera  de la Primavera,  de gemas y rosas ceñida,  en una lejana, brumosa pradera  perdida...","Al libro Ninfeas, del...",joy,POS
Antonio Machado," Poeta ayer, hoy triste y pobre  filósofo trasnochado,  tengo en monedas de cobre  el oro de ayer cambiado.  Sin placer y sin fortuna,  pasó como una quimera  mi juventud, la primera...  la sola, no hay más que una:  la de dentro es la de fuera.  Pasó como un torbellino,  bohemia y aborrascada,  harta de coplas y vino,  mi juventud bien amada.  Y hoy miro a las galerías  del recuerdo, para hacer  aleluyas de elegías  desconsoladas de ayer.  ¡Adiós, lágrimas cantoras,  lágrimas que alegremente  brotabais, como en la fuente  las limpias aguas sonoras!  ¡Buenas lágrimas vertidas  por un amor juvenil,  cual frescas lluvias caídas  sobre los campos de abril!  No canta ya el ruiseñor  de cierta noche serena;  sanamos del mal de amor  que sabe llorar sin pena.  Poeta ayer, hoy triste y pobre  filósofo trasnochado,  tengo en monedas de cobre  el oro de ayer cambiado.",Coplas mundanas,joy,POS
Antonio Machado," Son de abril las aguas mil.  Sopla el viento achubascado,  y entre nublado y nublado  hay trozos de cielo añil.  Agua y sol. El iris brilla.  En una nube lejana,  zigzaguea  una centella amarilla.  La lluvia da en la ventana  y el cristal repiqueteo.  A través de la neblina  que forma la lluvia fina,  se divisa un prado verde,  y un encinar se esfumina,  y una sierra gris se pierde.  Los hilos del aguacero  sesgan las nacientes frondas,  y agitan las turbias ondas  en el remanso del Duero.  Lloviendo está en los habares  y en las pardas sementeras;  hay sol en los encinares,  charcos por las carreteras.  Lluvia y sol. Ya se oscurece  el campo, ya se ilumina;  allí un cerro desparece,  allá surge una colina.  Ya son claros, ya sombríos  los dispersos caseríos,  los lejanos torreones.  Hacia la sierra plomiza  van rodando en pelotones  nubes de guata y ceniza.","En abril, las aguas mil",joy,POS
Antonio Machado," En una tarde clara y amplia como el hastío,  cuando su lanza blande el tórrido verano,  copiaban el fantasma de un grave sueño mío  mil sombras en teoría, enhiestas sobre el llano.  La gloria del ocaso era un purpúreo espejo,  era un cristal de llamas, que al infinito viejo  iba arrojando el grave soñar en la llanura...  Y yo sentí la espuela sonora de mi paso  repercutir lejana en el sangriento ocaso,  y más allá, la alegre canción de un alba pura.",Horizonte,joy,NEG
Antonio Machado," La España de charanga y pandereta,  cerrado y sacristía,  devota de Frascuelo y de María,  de espíritu burlón y de alma quieta,  ha de tener su marmol y su día,  su infalible mañana y su poeta.  En vano ayer engendrará un mañana  vacío y por ventura pasajero.  Será un joven lechuzo y tarambana,  un sayón con hechuras de bolero,  a la moda de Francia realista  un poco al uso de París pagano  y al estilo de España especialista  en el vicio al alcance de la mano.  Esa España inferior que ora y bosteza,  vieja y tahúr, zaragatera y triste;  esa España inferior que ora y embiste,  cuando se digna usar la cabeza,  aún tendrá luengo parto de varones  amantes de sagradas tradiciones  y de sagradas formas y maneras;  florecerán las barbas apostólicas,  y otras calvas en otras calaveras  brillarán, venerables y católicas.  El vano ayer engendrará un mañana  vacío y ¡por ventura! pasajero,  la sombra de un lechuzo tarambana,  de un sayón con hechuras de bolero;  el vacuo ayer dará un mañana huero.  Como la náusea de un borracho ahíto  de vino malo, un rojo sol corona  de heces turbias las cumbres de granito;  hay un mañana estomagante escrito  en la tarde pragmática y dulzona.  Mas otra España nace,  la España del cincel y de la maza,  con esa eterna juventud que se hace  del pasado macizo de la raza.  Una España implacable y redentora,  España que alborea  con un hacha en la mano vengadora,  España de la rabia y de la idea.",El mañana efímero,joy,POS
